_id,Year,FSA,ANIMAL_TYPE,PRIMARY_BREED
174897,2025,M6K,DOG,GOLDEN RETR
174898,2024,M4X,DOG,CHIHUAHUA SH
174899,2024,M8V,DOG,YORKSHIRE TERR
174900,2025,M4L,DOG,CAIRN TERRIER
174901,2024,M2R,DOG,POODLE MIN
174902,2025,M6R,DOG,JINDO
174903,2024,M6E,DOG,AMERICAN BULLY
174904,2025,M5A,DOG,BEAGLE
174905,2025,M4P,DOG,LHASA APSO
174906,2025,M4M,DOG,WELSH CORGI PEM
174907,2024,M5T,CAT,DOMESTIC SH
174908,2024,M9N,DOG,AMERICAN BULLY
174909,2025,M1E,DOG,CANE CORSO
174910,2024,M2J,DOG,DOBERMAN PINSCH
174911,2025,M4Y,DOG,DACHSHUND LH
174912,2024,M2J,CAT,PERSIAN
174913,2024,M2J,CAT,PERSIAN
174914,2024,M8W,DOG,GOLDEN RETR
174915,2024,M8W,DOG,GOLDEN RETR
174916,2024,M3H,DOG,DACHSHUND LH
174917,2024,M6S,DOG,CHIHUAHUA SH
174918,2024,M6S,DOG,MALTESE
174919,2024,M4R,DOG,BORDER COLLIE
174920,2024,M4R,DOG,YORKSHIRE TERR
174921,2025,M6P,DOG,POODLE MIN
174922,2025,M9B,DOG,DACHSHUND
174923,2025,M2N,DOG,PORT WATER DOG
174924,2025,M6K,DOG,FEIST
174925,2024,M5R,DOG,GOLDEN RETR
174926,2024,M4E,DOG,AM PIT BULL TER
174927,2024,M8W,CAT,DOMESTIC SH
174928,2024,M8W,CAT,DOMESTIC SH
174929,2025,M4G,DOG,MUNSTERLANDER
174930,2024,M4V,CAT,DOMESTIC SH
174931,2025,M5N,DOG,CAVALIER SPAN
174932,2024,M4G,DOG,POODLE MIN
174933,2024,M2J,DOG,GOLDEN RETR
174934,2025,M6S,DOG,COCKER SPAN
174935,2025,M2R,CAT,DOMESTIC SH
174936,2025,M5B,DOG,SAMOYED
174937,2025,M9C,DOG,GOLDEN RETR
174938,2025,M2H,DOG,CHIHUAHUA SH
174939,2024,M6G,DOG,UNKNOWN
174940,2025,M4S,DOG,TIBETAN TERR
174941,2025,M4Y,DOG,WELSH CORGI PEM
174942,2025,M9A,DOG,CAVALIER SPAN
174943,2025,M6K,DOG,GERM SHEPHERD
174944,2024,M4A,DOG,BOSTON TERRIER
174945,2024,M6P,CAT,DOMESTIC SH
174946,2024,M4P,DOG,COCKER SPAN
174947,2025,M6K,DOG,CAVALIER SPAN
174948,2024,M4R,DOG,FEIST
174949,2025,M5V,CAT,BURMESE
174950,2024,M5H,DOG,SPANIEL (ENGLIS
174951,2024,M5A,DOG,POMERANIAN
174952,2024,M6M,CAT,MANX
174953,2025,M1V,DOG,COCKER SPAN
174954,2025,M6E,DOG,SHIH TZU
174955,2024,M1N,DOG,UNKNOWN
174956,2024,M4J,CAT,BENGAL
174957,2025,M5R,DOG,UNKNOWN
174958,2025,M4J,DOG,GERM SHEPHERD
174959,2025,M1P,DOG,COTON DE TULEAR
174960,2024,M4C,DOG,SHIH TZU
174961,2025,M5A,DOG,WEST HIGHLAND
174962,2025,M2R,DOG,GOLDEN RETR
174963,2025,M5V,DOG,BOSTON TERRIER
174964,2025,M6N,DOG,AMER BULLDOG
174965,2025,M6H,DOG,GOLDEN RETR
174966,2024,M6B,DOG,CHIHUAHUA SH
174967,2025,M4K,CAT,DOMESTIC SH
174968,2024,M2N,DOG,GOLDEN RETR
174969,2024,M2N,DOG,SIBERIAN HUSKY
174970,2024,M9V,DOG,GOLDEN RETR
174971,2025,M4S,DOG,LABRADOR RETR
174972,2024,M6S,DOG,FRENCH BULLDOG
174973,2024,M6S,DOG,SIBERIAN HUSKY
174974,2025,M8V,DOG,POODLE MIN
174975,2025,M5B,CAT,DOMESTIC SH
174976,2024,M5V,DOG,BEAGLE
174977,2024,M6N,DOG,CAVALIER SPAN
174978,2024,M6N,DOG,AMERICAN BULLY
174979,2025,M5M,DOG,AM PIT BULL TER
174980,2024,M4L,DOG,CANE CORSO
174981,2025,M4L,DOG,FEIST
174982,2024,M4L,DOG,CANE CORSO
174983,2024,M4L,CAT,DOMESTIC SH
174984,2024,M4L,DOG,ROTTWEILER
174985,2024,M9A,DOG,GOLDEN RETR
174986,2025,M1K,DOG,MALTESE
174987,2024,M5V,DOG,CAVALIER SPAN
174988,2025,M5V,CAT,DOMESTIC SH
174989,2024,M6C,CAT,DOMESTIC SH
174990,2025,M6C,CAT,DOMESTIC SH
174991,2024,M4C,DOG,YORKSHIRE TERR
174992,2024,M3B,DOG,MASTIFF
174993,2024,M3B,DOG,MASTIFF
174994,2024,M6G,DOG,AUST SHEPHERD
174995,2024,M6G,DOG,AUST SHEPHERD
174996,2024,M4X,CAT,DOMESTIC SH
174997,2024,M4Y,CAT,DOMESTIC SH
174998,2024,M4Y,CAT,DOMESTIC SH
174999,2024,M4Y,CAT,DOMESTIC SH
175000,2025,M5V,DOG,SIBERIAN HUSKY
175001,2025,M6N,DOG,GOLDEN RETR
175002,2025,M2M,CAT,SCOTTISH FOLD
175003,2024,M6A,DOG,GERM SHEPHERD
175004,2025,M5A,DOG,LABRADOR RETR
175005,2024,M6H,CAT,DOMESTIC SH
175006,2024,M8X,DOG,GOLDEN RETR
175007,2024,M8X,DOG,GOLDEN RETR
175008,2025,M6J,DOG,BEAGLE
175009,2025,M6H,DOG,FRENCH BULLDOG
175010,2025,M6R,DOG,AUST SHEPHERD
175011,2024,M4Y,CAT,DOMESTIC SH
175012,2025,M4Y,CAT,DOMESTIC SH
175013,2024,M4Y,CAT,DOMESTIC SH
175014,2024,M4Y,CAT,DOMESTIC SH
175015,2024,M4Y,CAT,DOMESTIC LH
175016,2025,M8Z,DOG,BRITTANY
175017,2024,M5A,CAT,DOMESTIC LH
175018,2024,M4E,DOG,GERM SHEPHERD
175019,2024,M4W,DOG,MALTESE
175020,2024,M4W,DOG,ENG SETTER
175021,2024,M3J,DOG,AUST SHEPHERD
175022,2024,M2J,CAT,DOMESTIC SH
175023,2025,M4J,DOG,SCHNAUZER MIN
175024,2024,M5A,CAT,DOMESTIC SH
175025,2025,M6R,DOG,UNKNOWN
175026,2024,M6P,DOG,GOLDEN RETR
175027,2024,M1J,DOG,SHIH TZU
175028,2024,M6B,DOG,MIN PINSCHER
175029,2025,M6H,DOG,GOLDEN RETR
175030,2024,M1B,CAT,RAGDOLL
175031,2024,M1B,CAT,DOMESTIC SH
175032,2024,M4P,CAT,DOMESTIC SH
175033,2024,M1G,CAT,DOMESTIC SH
175034,2024,M1E,DOG,AMER BULLDOG
175035,2024,M6K,DOG,BEAGLE
175036,2025,M4E,DOG,PUG
175037,2024,M9M,CAT,DOMESTIC SH
175038,2025,M9V,DOG,POMERANIAN
175039,2024,M2N,CAT,BENGAL
175040,2024,M2L,DOG,GERM SHEPHERD
175041,2024,M4L,DOG,BOSTON TERRIER
175042,2024,M3J,DOG,AUST SHEPHERD
175043,2024,M2J,DOG,DACHSHUND
175044,2025,M1B,CAT,DOMESTIC SH
175045,2025,M1E,DOG,MALTESE
175046,2025,M9B,DOG,PAPILLON
175047,2024,M4P,DOG,CHINESE SHARPEI
175048,2024,M8X,DOG,POMERANIAN
175049,2025,M1T,DOG,UNKNOWN
175050,2025,M6G,DOG,DOBERMAN PINSCH
175051,2024,M5A,CAT,DOMESTIC SH
175052,2024,M5A,CAT,DOMESTIC SH
175053,2025,M5A,CAT,DOMESTIC SH
175054,2025,M5B,CAT,DOMESTIC SH
175055,2025,M5G,CAT,DOMESTIC SH
175056,2025,M2K,DOG,UNKNOWN
175057,2025,M5V,CAT,DOMESTIC SH
175058,2025,M8Y,DOG,AKITA
175059,2025,M4A,DOG,MALTESE
175060,2025,M5H,CAT,DOMESTIC SH
175061,2025,M9A,CAT,AMER SH
175062,2025,M4S,DOG,BICHON FRISE
175063,2025,M5V,CAT,DOMESTIC SH
175064,2025,M1L,CAT,DOMESTIC SH
175065,2025,M1E,CAT,DOMESTIC SH
175066,2025,M4W,DOG,MALTESE
175067,2025,M1E,CAT,PERSIAN
175068,2025,M4C,DOG,BERNESE MTN DOG
175069,2025,M5V,DOG,DACHSHUND MIN
175070,2025,M5V,CAT,DOMESTIC SH
175071,2025,M5R,DOG,GOLDEN RETR
175072,2025,M3J,DOG,SIBERIAN HUSKY
175073,2025,M5R,DOG,NEWFOUNDLAND
175074,2025,M1R,CAT,DOMESTIC SH
175075,2025,M1N,DOG,LABRADOR RETR
175076,2025,M9B,CAT,AMER SH
175077,2025,M1E,CAT,SIAMESE
175078,2025,M1E,CAT,SIAMESE
175079,2025,M4M,DOG,ST BERNARD RGH
175080,2025,M4M,DOG,ST BERNARD RGH
175081,2025,M1E,CAT,DOMESTIC SH
175082,2025,M1E,CAT,DOMESTIC SH
175083,2025,M1P,CAT,DOMESTIC SH
175084,2026,M4K,DOG,PORT WATER DOG
175085,2026,M1G,DOG,MUNSTERLANDER
175086,2025,M5V,DOG,FINNISH SPITZ
175087,2026,M2R,CAT,DOMESTIC SH
175088,2025,M6G,DOG,UNKNOWN
175089,2025,M6G,DOG,LABRADOR RETR
175090,2025,M6G,CAT,DOMESTIC SH
175091,2026,M2N,DOG,WELSH CORGI PEM
175092,2025,M1H,DOG,CAVALIER SPAN
175093,2025,M6K,DOG,POODLE TOY
175094,2025,M9B,CAT,DOMESTIC SH
175095,2025,M6K,DOG,AMER BULLDOG
175096,2025,M4Y,DOG,BASENJI
175097,2025,M8V,DOG,UNKNOWN
175098,2025,M2L,DOG,COCKER SPAN
175099,2025,M9N,DOG,COCKER SPAN
175100,2026,M1N,DOG,AUST SHEPHERD
175101,2026,M1N,DOG,PUG
175102,2025,M4S,CAT,DOMESTIC SH
175103,2025,M4P,DOG,SC WHEAT TERR
175104,2025,M3A,DOG,MALTESE
175105,2025,M1K,CAT,DOMESTIC SH
175106,2025,M5V,DOG,HAVANESE
175107,2025,M4L,CAT,DOMESTIC SH
175108,2025,M2R,DOG,SHIH TZU
175109,2026,M4C,DOG,POODLE STND
175110,2025,M1B,DOG,GERM SHEPHERD
175111,2025,M8Z,DOG,MASTIFF
175112,2025,M1J,CAT,DOMESTIC SH
175113,2025,M9A,DOG,MALTESE
175114,2025,M1V,DOG,SHIH TZU
175115,2025,M3H,DOG,ALASK MALAMUTE
175116,2025,M4C,CAT,DOMESTIC SH
175117,2025,M2K,CAT,RAGDOLL
175118,2025,M4V,DOG,SHIH TZU
175119,2025,M8W,CAT,DOMESTIC SH
175120,2025,M8Z,DOG,SHIH TZU
175121,2025,M4C,DOG,MALTESE
175122,2025,M4L,DOG,AMER BULLDOG
175123,2025,M6A,CAT,DOMESTIC SH
175124,2025,M6A,CAT,DOMESTIC SH
175125,2025,M4N,DOG,LABRADOR RETR
175126,2025,M5A,DOG,LABRADOR RETR
175127,2025,M1J,DOG,ROTTWEILER
175128,2025,M1K,DOG,GOLDEN RETR
175129,2025,M6N,DOG,GREAT PYRENEES
175130,2025,M6N,DOG,UNKNOWN
175131,2025,M3H,DOG,UNKNOWN
175132,2025,M1P,CAT,DOMESTIC SH
175133,2025,M1P,CAT,DOMESTIC SH
175134,2025,M1P,CAT,DOMESTIC SH
175135,2025,M2M,DOG,AKITA
175136,2025,M8Z,DOG,PORT WATER DOG
175137,2026,M5V,DOG,GOLDEN RETR
175138,2025,M1E,DOG,PUG
175139,2025,M6B,CAT,DOMESTIC LH
175140,2025,M6B,CAT,SIAMESE
175141,2025,M6B,CAT,DOMESTIC LH
175142,2025,M1P,CAT,AMER SH
175143,2025,M1P,CAT,AMER SH
175144,2025,M1P,CAT,AMER SH
175145,2025,M9B,DOG,BICHON FRISE
175146,2025,M5A,DOG,UNKNOWN
175147,2025,M8Z,DOG,SHIH TZU
175148,2025,M6K,DOG,DACHSHUND MIN
175149,2025,M4T,DOG,COCKER SPAN
175150,2025,M1B,DOG,LABRADOR RETR
175151,2025,M6S,DOG,DUTCH SHEPHERD
175152,2025,M6G,DOG,GOLDEN RETR
175153,2025,M5V,DOG,YORKSHIRE TERR
175154,2025,M6L,DOG,GOLDEN RETR
175155,2025,M1T,CAT,DOMESTIC SH
175156,2025,M1T,CAT,DOMESTIC MH
175157,2025,M1T,CAT,DOMESTIC LH
175158,2025,M9C,DOG,LAGOTTO ROMAGNO
175159,2025,M2J,DOG,DACHSHUND MIN
175160,2025,M4X,DOG,LABRADOR RETR
175161,2025,M9B,DOG,AUST SHEPHERD
175162,2025,M6P,DOG,LABRADOR RETR
175163,2025,M6E,CAT,DOMESTIC SH
175164,2025,M6E,CAT,DOMESTIC SH
175165,2025,M6P,DOG,PRESA CANARIO
175166,2025,M6P,DOG,GERM SHEPHERD
175167,2025,M6P,DOG,ROTTWEILER
175168,2025,M2R,DOG,FRENCH BULLDOG
175169,2026,M5R,DOG,BARBET
175170,2025,M1C,DOG,SHETLD SHEEPDOG
175171,2025,M1E,CAT,DOMESTIC LH
175172,2025,M4T,DOG,LABRADOR RETR
175173,2025,M5B,CAT,DOMESTIC SH
175174,2025,M5N,DOG,AMERICAN BULLY
175175,2025,M6G,DOG,PARSON RUSS TER
175176,2025,M6H,CAT,MAINE COON
175177,2025,M4W,DOG,GOLDEN RETR
175178,2025,M3M,DOG,POODLE STND
175179,2025,M6C,DOG,AUST SHEPHERD
175180,2025,M8V,DOG,POMERANIAN
175181,2026,M3A,CAT,DOMESTIC SH
175182,2026,M3A,CAT,SIAMESE
175183,2026,M3A,CAT,DOMESTIC SH
175184,2025,,DOG,FRENCH BULLDOG
175185,2025,M3H,DOG,COCKER SPAN
175186,2025,M6J,DOG,BERNESE MTN DOG
175187,2025,M2R,CAT,BRITISH SH
175188,2025,M5V,DOG,GOLDEN RETR
175189,2025,M5R,DOG,LABRADOR RETR
175190,2025,M5T,DOG,UNKNOWN
175191,2025,M3J,DOG,UNKNOWN
175192,2025,M3N,DOG,AUST SHEPHERD
175193,2025,M4W,CAT,DOMESTIC SH
175194,2025,M4V,DOG,MALTESE
175195,2026,M6S,DOG,AMER BULLDOG
175196,2025,M4K,CAT,DOMESTIC LH
175197,2025,M4W,DOG,GOLDEN RETR
175198,2025,M9W,DOG,EURASIER
175199,2025,M1T,DOG,LAGOTTO ROMAGNO
175200,2025,M4Y,CAT,DOMESTIC SH
175201,2025,M9W,DOG,PUG
175202,2025,M3M,CAT,DOMESTIC SH
175203,2025,M5E,DOG,GOLDEN RETR
175204,2025,M4K,DOG,GERM SHEPHERD
175205,2025,M1L,DOG,GERM SHEPHERD
175206,2025,M1L,DOG,GERM SHEPHERD
175207,2026,M5V,DOG,AUST SHEPHERD
175208,2025,M4B,CAT,DOMESTIC SH
175209,2025,M3H,DOG,GOLDEN RETR
175210,2025,M6P,CAT,DOMESTIC SH
175211,2025,M6P,CAT,DOMESTIC SH
175212,2025,M4N,DOG,ROTTWEILER
175213,2025,M3C,DOG,COCKER SPAN
175214,2025,M1E,DOG,GERM SHEPHERD
175215,2025,M4E,DOG,ROTTWEILER
175216,2026,M5T,DOG,POMERANIAN
175217,2025,M1R,CAT,DOMESTIC SH
175218,2025,M1R,CAT,DOMESTIC SH
175219,2025,M4Y,DOG,MIN PINSCHER
175220,2025,M5A,CAT,DOMESTIC LH
175221,2025,M8Y,DOG,UNKNOWN
175222,2025,M4Y,DOG,PUG
175223,2025,M4Y,CAT,RUSSIAN BLUE
175224,2025,M4Y,CAT,DOMESTIC SH
175225,2025,M9R,DOG,CHIHUAHUA SH
175226,2026,M4M,CAT,DOMESTIC LH
175227,2026,M1E,DOG,EURASIER
175228,2025,M5J,DOG,WELSH CORGI PEM
175229,2025,M2R,CAT,DOMESTIC SH
175230,2025,M2R,CAT,DOMESTIC SH
175231,2025,M1W,DOG,MALTESE
175232,2025,M1W,DOG,MALTESE
175233,2025,M1C,DOG,EURASIER
175234,2025,M8X,DOG,PORT WATER DOG
175235,2025,M6A,CAT,DOMESTIC SH
175236,2026,M6P,DOG,SCHNAUZER STAND
175237,2025,M5M,DOG,FOX TERR SMOOTH
175238,2025,M8W,DOG,PUG
175239,2025,M6R,CAT,RAGDOLL
175240,2025,M4E,DOG,UNKNOWN
175241,2025,M5A,DOG,GOLDEN RETR
175242,2025,M4Y,DOG,DACHSHUND MIN
175243,2025,M1G,DOG,POMERANIAN
175244,2025,M4X,DOG,GREAT DANE
175245,2025,M4X,DOG,POINTER
175246,2025,M4P,DOG,YORKSHIRE TERR
175247,2025,M5B,DOG,AMER BULLDOG
175248,2025,M4Y,DOG,SIBERIAN HUSKY
175249,2025,M1E,DOG,BERNESE MTN DOG
175250,2025,M6N,DOG,FRENCH BULLDOG
175251,2025,M1H,CAT,DOMESTIC SH
175252,2025,M4L,DOG,GERM SHEPHERD
175253,2025,M1G,DOG,PYREN SHEPHERD
175254,2025,M4N,DOG,CHIHUAHUA SH
175255,2025,M1J,DOG,AMER BULLDOG
175256,2025,M9V,DOG,CANE CORSO
175257,2025,M9V,DOG,AMER BULLDOG
175258,2025,M6E,DOG,AMER BULLDOG
175259,2025,M4M,DOG,UNKNOWN
175260,2025,M1K,CAT,DOMESTIC SH
175261,2025,M3C,CAT,DOMESTIC LH
175262,2025,M3C,CAT,DOMESTIC SH
175263,2025,M9N,DOG,LABRADOR RETR
175264,2025,M4P,CAT,BOMBAY
175265,2025,M4M,CAT,PERSIAN
175266,2025,M4E,DOG,BRITTANY
175267,2025,M6P,DOG,UNKNOWN
175268,2026,M1T,DOG,MALTESE
175269,2025,M8V,DOG,LABRADOR RETR
175270,2025,M3H,DOG,AUST SHEPHERD
175271,2025,M3H,CAT,BENGAL
175272,2025,M5E,DOG,GOLDEN RETR
175273,2025,M6S,DOG,WEST HIGHLAND
175274,2025,M6K,DOG,SIBERIAN HUSKY
175275,2025,M4S,DOG,GOLDEN RETR
175276,2025,M1C,DOG,DUTCH SHEPHERD
175277,2025,M4Y,CAT,DOMESTIC SH
175278,2025,M3K,DOG,BICHON FRISE
175279,2025,M8V,CAT,DOMESTIC SH
175280,2026,M4L,DOG,AUST SHEPHERD
175281,2025,M6J,CAT,DOMESTIC SH
175282,2025,M2K,DOG,HAVANESE
175283,2025,M8Y,DOG,UNKNOWN
175284,2025,M5R,CAT,DOMESTIC SH
175285,2025,M1V,DOG,MALTESE
175286,2025,M4V,DOG,SCHNAUZER MIN
175287,2025,M2N,DOG,SHIBA INU
175288,2025,M2N,CAT,MAINE COON
175289,2025,M1E,DOG,LABRADOR RETR
175290,2025,M4L,DOG,WELSH CORGI PEM
175291,2025,M9W,CAT,PERSIAN
175292,2025,M9V,CAT,DOMESTIC SH
175293,2025,M6P,DOG,AMER BULLDOG
175294,2025,M6A,DOG,LABRADOR RETR
175295,2026,M6P,CAT,DOMESTIC SH
175296,2025,M6H,DOG,AM PIT BULL TER
175297,2026,M6E,CAT,DOMESTIC SH
175298,2026,M6E,CAT,DOMESTIC SH
175299,2025,M5A,CAT,DOMESTIC SH
175300,2025,M6M,DOG,AMERICAN STAFF
175301,2025,M5B,CAT,DOMESTIC SH
175302,2025,M9B,DOG,AMERICAN BULLY
175303,2026,M6J,DOG,PARSON RUSS TER
175304,2026,M3C,DOG,PUG
175305,2025,M4R,DOG,PUG
175306,2025,M1E,CAT,DOMESTIC SH
175307,2025,M5A,DOG,GREYHOUND
175308,2025,M4W,DOG,LHASA APSO
175309,2025,M6K,DOG,PLOTT HOUND
175310,2025,M8W,DOG,GOLDEN RETR
175311,2025,M9R,DOG,POINTER
175312,2025,M4G,DOG,SCHNAUZER GIANT
175313,2025,M5V,CAT,SCOTTISH FOLD
175314,2025,M6K,CAT,MAINE COON
175315,2025,M4P,DOG,BICHON FRISE
175316,2025,M6K,DOG,ENG SPRNGR SPAN
175317,2025,M4N,DOG,BORDER COLLIE
175318,2025,M5B,DOG,YORKSHIRE TERR
175319,2025,M3J,CAT,DOMESTIC SH
175320,2025,M3J,CAT,DOMESTIC SH
175321,2026,M3J,CAT,DOMESTIC SH
175322,2026,M3J,CAT,DOMESTIC SH
175323,2026,M3J,CAT,DOMESTIC SH
175324,2026,M3J,CAT,DOMESTIC SH
175325,2026,M3J,CAT,DOMESTIC LH
175326,2025,M4J,DOG,SIBERIAN HUSKY
175327,2025,M4V,DOG,LABRADOR RETR
175328,2025,M6G,DOG,HAVANESE
175329,2025,M4L,DOG,WEST HIGHLAND
175330,2025,M6E,CAT,DOMESTIC SH
175331,2025,M4V,DOG,PARSON RUSS TER
175332,2025,M5V,DOG,GOLDEN RETR
175333,2025,M6C,DOG,AMER BULLDOG
175334,2025,M5T,DOG,LABRADOR RETR
175335,2025,M9B,DOG,BORDER COLLIE
175336,2025,M6G,DOG,AMER BULLDOG
175337,2025,M6R,DOG,DOBERMAN PINSCH
175338,2025,M6M,DOG,ENG BULLDOG
175339,2025,M6M,DOG,COCKER SPAN
175340,2026,M4K,DOG,CHIHUAHUA LH
175341,2025,M6N,DOG,BICHON FRISE
175342,2025,M6A,DOG,SIBERIAN HUSKY
175343,2025,M4J,DOG,ST BERNARD SMTH
175344,2025,M1L,DOG,FRENCH BULLDOG
175345,2025,M1L,DOG,WELSH CORGI PEM
175346,2025,M3N,DOG,PARSON RUSS TER
175347,2025,M5V,CAT,BENGAL
175348,2026,M5V,CAT,DOMESTIC LH
175349,2025,M6R,CAT,BENGAL
175350,2025,M1B,DOG,POODLE STND
175351,2025,M1B,DOG,POODLE STND
175352,2025,M2J,DOG,PAPILLON
175353,2026,M4V,CAT,DOMESTIC SH
175354,2025,M4V,CAT,DOMESTIC SH
175355,2026,M5V,DOG,SILKEN WINDHOUN
175356,2025,M4C,DOG,AKITA
175357,2025,M1B,CAT,DOMESTIC SH
175358,2025,M1C,CAT,DOMESTIC LH
175359,2025,M5N,DOG,AUST SHEPHERD
175360,2025,M1E,CAT,DOMESTIC SH
175361,2025,M1J,CAT,SNOWSHOE
175362,2025,M1L,CAT,DOMESTIC SH
175363,2025,M2P,DOG,COCKER SPAN
175364,2025,M4W,CAT,DOMESTIC SH
175365,2025,M4B,CAT,DOMESTIC SH
175366,2025,M1P,CAT,DOMESTIC MH
175367,2026,M8W,DOG,CHOW CHOW
175368,2025,M1R,DOG,CHIHUAHUA SH
175369,2025,M6N,DOG,GOLDEN RETR
175370,2025,M5M,DOG,OLDENG SHEEPDOG
175371,2025,M6J,DOG,TERRIER
175372,2025,M1W,CAT,BRITISH SH
175373,2025,M5A,DOG,AUST SHEPHERD
175374,2025,M2M,DOG,CHIHUAHUA LH
175375,2025,M2M,DOG,ANATOL SHEPHERD
175376,2026,M6P,DOG,UNKNOWN
175377,2025,M3J,DOG,CHIHUAHUA SH
175378,2026,M5V,DOG,GOLDEN RETR
175379,2025,M6M,DOG,FRENCH BULLDOG
175380,2026,M9C,DOG,BEAGLE
175381,2026,M9C,DOG,SHIH TZU
175382,2025,M1H,CAT,SCOTTISH FOLD
175383,2025,M3A,CAT,DOMESTIC SH
175384,2025,M9N,CAT,DOMESTIC SH
175385,2025,M6K,DOG,TERRIER
175386,2025,M6H,CAT,DOMESTIC SH
175387,2025,M6H,CAT,DOMESTIC SH
175388,2025,M6B,DOG,LABRADOR RETR
175389,2025,M3A,DOG,LABRADOR RETR
175390,2026,M4B,DOG,MALTESE
175391,2026,M4B,DOG,MALTESE
175392,2025,M1M,CAT,DOMESTIC SH
175393,2025,M1N,DOG,POODLE STND
175394,2025,M5V,DOG,POMERANIAN
175395,2025,M9A,CAT,HIMALAYAN
175396,2025,M9V,DOG,SHIH TZU
175397,2025,M9V,DOG,SHIH TZU
175398,2025,M4Y,DOG,SHIH TZU X TOY
175399,2025,M9C,DOG,COCKER SPAN
175400,2025,M9C,CAT,DOMESTIC SH
175401,2025,M1L,CAT,DOMESTIC SH
175402,2025,M1L,CAT,DOMESTIC LH
175403,2025,M1M,CAT,DOMESTIC SH
175404,2025,M1N,CAT,DOMESTIC SH
175405,2025,M1R,CAT,DOMESTIC LH
175406,2025,M2J,CAT,DOMESTIC SH
175407,2025,M3J,CAT,DOMESTIC LH
175408,2025,M2M,CAT,DOMESTIC SH
175409,2025,M2N,CAT,DOMESTIC SH
175410,2026,M2N,CAT,DOMESTIC SH
175411,2025,M4E,DOG,GOLDEN RETR
175412,2025,M4C,CAT,DOMESTIC SH
175413,2025,M3A,CAT,DOMESTIC SH
175414,2025,M3A,CAT,DOMESTIC SH
175415,2025,M3C,CAT,DOMESTIC SH
175416,2025,M3C,CAT,DOMESTIC SH
175417,2025,M3J,CAT,DOMESTIC SH
175418,2025,M4C,CAT,DOMESTIC SH
175419,2025,M4C,CAT,DOMESTIC SH
175420,2025,M6H,CAT,DOMESTIC LH
175421,2025,M5T,DOG,MALTESE
175422,2025,M4C,CAT,BENGAL
175423,2025,M6N,DOG,SHIH TZU
175424,2025,M4C,CAT,DOMESTIC SH
175425,2025,M4C,CAT,DOMESTIC SH
175426,2025,M4E,CAT,DOMESTIC SH
175427,2025,M4E,CAT,DOMESTIC SH
175428,2025,M4E,CAT,DOMESTIC SH
175429,2026,M4E,CAT,DOMESTIC SH
175430,2025,M4E,CAT,DOMESTIC SH
175431,2025,M4E,CAT,DOMESTIC SH
175432,2025,M4E,CAT,DOMESTIC LH
175433,2025,M4E,CAT,DOMESTIC SH
175434,2025,M2M,CAT,DOMESTIC MH
175435,2025,M4K,CAT,DOMESTIC SH
175436,2025,M5V,DOG,BERNESE MTN DOG
175437,2026,M4K,DOG,NEWFOUNDLAND
175438,2025,M4J,CAT,DOMESTIC SH
175439,2025,M4J,CAT,DOMESTIC SH
175440,2025,M4L,CAT,DOMESTIC SH
175441,2025,M4M,CAT,DOMESTIC SH
175442,2025,M4N,CAT,DOMESTIC SH
175443,2025,M4P,CAT,DOMESTIC SH
175444,2025,M4P,CAT,DOMESTIC SH
175445,2025,M4R,CAT,DOMESTIC SH
175446,2025,M4R,CAT,DOMESTIC SH
175447,2025,M4R,CAT,DOMESTIC SH
175448,2025,M4S,CAT,DOMESTIC LH
175449,2025,M2K,DOG,MALTESE
175450,2025,M4Y,CAT,SIAMESE
175451,2025,M5V,DOG,AMERICAN BULLY
175452,2025,M5T,DOG,SHIBA INU
175453,2026,M9P,CAT,DOMESTIC SH
175454,2025,M2N,CAT,AMER SH
175455,2025,M2R,CAT,DOMESTIC LH
175456,2025,M3C,CAT,DOMESTIC SH
175457,2025,M3C,CAT,DOMESTIC SH
175458,2025,M1B,CAT,DOMESTIC SH
175459,2025,M1J,CAT,DOMESTIC SH
175460,2025,M1L,DOG,LABRADOR RETR
175461,2025,M4P,CAT,DOMESTIC SH
175462,2025,M4P,CAT,DOMESTIC LH
175463,2025,M1B,CAT,DOMESTIC SH
175464,2025,M8V,DOG,FRENCH BULLDOG
175465,2025,M9C,DOG,BOSTON TERRIER
175466,2025,M8V,DOG,SIBERIAN HUSKY
175467,2025,M6K,CAT,DOMESTIC SH
175468,2026,M4S,CAT,SIAMESE
175469,2025,M4S,CAT,SIAMESE
175470,2025,M4S,CAT,DOMESTIC SH
175471,2025,M1N,DOG,LABRADOR RETR
175472,2025,M5V,DOG,AUST SHEPHERD
175473,2025,M4E,DOG,LABRADOR RETR
175474,2025,M5B,DOG,JINDO
175475,2026,M5V,CAT,DOMESTIC SH
175476,2025,M6M,DOG,GOLDEN RETR
175477,2025,M4L,CAT,DOMESTIC SH
175478,2025,M4L,CAT,DOMESTIC SH
175479,2025,M4S,CAT,DOMESTIC SH
175480,2025,M6H,DOG,ROTTWEILER
175481,2025,M4S,CAT,DOMESTIC SH
175482,2025,M6A,CAT,DOMESTIC SH
175483,2025,M8V,DOG,SHIH TZU
175484,2025,M4T,CAT,DOMESTIC SH
175485,2025,M3C,DOG,MALTESE
175486,2025,M4T,CAT,DOMESTIC SH
175487,2025,M4V,CAT,DOMESTIC SH
175488,2025,M4W,CAT,DOMESTIC SH
